Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,CategoryTree,Product Name,Sales,Quantity,Discount,Profit
2285,CA-2015-153108,3/5/2015,3/9/2015,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,OFF-AP-10002222,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Staple holder,60.69,7,0,16.3863
400,CA-2016-108987,9/8/2016,9/10/2016,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10004834,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}","Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4,0.32,-317.1528
3168,CA-2016-146682,10/29/2016,10/31/2016,First Class,KW-16435,Katrina Willman,Consumer,United States,Lansing,Michigan,48911,Central,FUR-FU-10002671,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,67,5,0,32.16
5018,CA-2014-127558,11/15/2014,11/18/2014,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10002505,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Eldon 100 Class Desk Accessories,10.11,3,0,3.2352
7821,CA-2017-152436,12/8/2017,12/10/2017,Second Class,CW-11905,Carl Weiss,Home Office,United States,Cranston,Rhode Island,2920,East,OFF-ST-10000036,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74,6,0,160.0398
4006,US-2015-168732,12/10/2015,12/16/2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,OFF-AR-10003087,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Staples in misc. colors,1.78,1,0,0.4984
2204,CA-2015-138002,9/6/2015,9/12/2015,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98103,West,FUR-FU-10004748,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0,74.8098
1084,US-2016-143819,3/1/2016,3/5/2016,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,OFF-PA-10003127,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Easy-staple paper,26.38,1,0,12.1348
2526,CA-2015-124541,4/6/2015,4/10/2015,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10002550,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Maxell 4.7GB DVD-RW 3/Pack,25.488,2,0.2,4.4604
199,US-2017-124303,7/6/2017,7/13/2017,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000343,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586
9730,CA-2014-111962,9/29/2014,10/4/2014,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001308,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC Standard Plastic Binding Systems' Combs,10.048,2,0.2,3.14
2456,CA-2017-140949,3/17/2017,3/22/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000344,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Neat Ideas Personal Hanging Folder Files, Black",107.44,8,0,27.9344
4312,CA-2014-125829,11/4/2014,11/11/2014,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000223,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 2000,19.44,3,0,9.3312
8941,CA-2014-130918,8/22/2014,8/24/2014,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,North Miami,Florida,33161,South,OFF-SU-10003936,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Supplies'}",Acme Serrated Blade Letter Opener,7.632,3,0.2,-1.8126
9849,CA-2017-169327,9/2/2017,9/4/2017,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90008,West,OFF-BI-10004330,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,0.2,46.225
3028,CA-2014-106719,8/24/2014,8/24/2014,Same Day,RB-19645,Robert Barroso,Corporate,United States,Billings,Montana,59102,West,OFF-BI-10002799,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","SlimView Poly Binder, 3/8""",8.288,2,0.2,2.6936
6140,US-2015-113593,4/18/2015,4/20/2015,First Class,NC-18415,Nathan Cano,Consumer,United States,Santa Maria,California,93454,West,OFF-ST-10000532,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Advantus Rolling Drawer Organizers,115.44,3,0,30.0144
3256,CA-2016-155474,7/8/2016,7/14/2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004209,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03
8952,CA-2017-150910,12/22/2017,12/28/2017,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,OFF-ST-10000918,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Crate-A-Files,26.16,3,0.2,1.962
6555,CA-2014-137092,10/20/2014,10/22/2014,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central,OFF-ST-10003805,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","24 Capacity Maxi Data Binder Racks, Pearl",505.32,3,0.2,31.5825
9913,CA-2015-132388,10/10/2015,10/12/2015,First Class,KN-16390,Katherine Nockton,Corporate,United States,Santa Barbara,California,93101,West,FUR-CH-10001714,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Global Leather & Oak Executive Chair, Burgundy",362.136,3,0.2,-54.3204
6398,CA-2017-131632,10/31/2017,11/4/2017,Standard Class,AH-10120,Adrian Hane,Home Office,United States,Dallas,Texas,75217,Central,OFF-AR-10003651,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 350,5.248,2,0.2,0.5904
1715,CA-2017-104003,10/7/2017,10/13/2017,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10003965,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}",O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666,2,0.15,-14.4784
2043,CA-2015-104493,10/2/2015,10/8/2015,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Diego,California,92105,West,OFF-BI-10004817,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC Personal VeloBind Strips,57.504,6,0.2,20.1264
9695,CA-2017-130148,9/24/2017,9/28/2017,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,OFF-SU-10001574,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Supplies'}",Acme Value Line Scissors,7.3,2,0,2.19
6538,CA-2014-169684,10/20/2014,10/23/2014,First Class,FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-ST-10000934,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Contico 72""H Heavy-Duty Storage System",98.352,3,0.2,-24.588
9771,CA-2016-123533,11/24/2016,11/30/2016,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,33012,South,OFF-PA-10001609,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Tops Wirebound Message Log Books,10.528,4,0.2,3.4216
4185,CA-2016-143749,12/5/2016,12/7/2016,First Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-BO-10002853,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}",O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,1,0,20.485
7411,CA-2014-103058,7/23/2014,7/24/2014,First Class,AG-10270,Alejandro Grove,Consumer,United States,New York City,New York,10011,East,TEC-AC-10001314,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Case Logic 2.4GHz Wireless Keyboard,99.98,2,0,7.9984
7177,US-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-ST-10000344,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Neat Ideas Personal Hanging Folder Files, Black",32.232,3,0.2,2.4174
6881,CA-2015-137113,12/1/2015,12/5/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10004255,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 219,32.4,5,0,15.552
5007,CA-2015-169796,11/9/2015,11/14/2015,Standard Class,Dp-13240,Dean percer,Home Office,United States,New York City,New York,10035,East,TEC-MA-10000045,"{'MainCategory': 'Technology', 'SubCategory': 'Machines'}",Zebra ZM400 Thermal Label Printer,2321.9,2,0,1114.512
1538,CA-2017-121888,9/15/2017,9/17/2017,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,TEC-PH-10000439,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",GE DSL Phone Line Filter,39.99,1,0,11.5971
2016,CA-2016-145905,9/18/2016,9/23/2016,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,OFF-ST-10003716,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Tennsco Double-Tier Lockers,900.08,4,0,117.0104
4347,CA-2016-120355,9/18/2016,9/25/2016,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,New Rochelle,New York,10801,East,FUR-CH-10001394,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Global Leather Executive Chair,631.782,2,0.1,140.396
586,CA-2017-145233,12/1/2017,12/5/2017,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10001254,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368,4,0.2,30.4776
489,CA-2014-133753,6/9/2014,6/13/2014,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central,TEC-PH-10000376,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Square Credit Card Reader,7.992,1,0.2,0.5994
4756,CA-2017-126354,2/3/2017,2/8/2017,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-PA-10004381,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,3,0.2,40.3536
1411,CA-2017-105144,11/4/2017,11/11/2017,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Grand Prairie,Texas,75051,Central,OFF-LA-10003923,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Alphabetical Labels for Top Tab Filing,23.68,2,0.2,8.88
5908,US-2016-113985,12/2/2016,12/7/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-BI-10002353,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC VeloBind Cover Sets,24.704,2,0.2,9.264
9271,US-2017-102183,8/21/2017,8/28/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001359,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC DocuBind TL300 Electric Binding System,4305.552,6,0.2,1453.1238
7780,CA-2016-139381,4/18/2016,4/22/2016,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-AP-10001271,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Eureka The Boss Cordless Rechargeable Stick Vac,203.92,4,0,55.0584
1087,CA-2016-167584,8/12/2016,8/12/2016,Same Day,LC-16870,Lena Cacioppo,Consumer,United States,Des Moines,Iowa,50315,Central,OFF-PA-10000029,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 224,6.48,1,0,3.1104
5131,CA-2014-160766,9/14/2014,9/14/2014,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,OFF-PA-10000213,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 198,44.82,9,0,21.0654
3349,CA-2017-154732,11/5/2017,11/7/2017,First Class,AH-10195,Alan Haines,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10000474,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Avery Recycled Flexi-View Covers for Binding Systems,16.03,5,0.8,-25.648
8486,CA-2017-124716,3/27/2017,3/31/2017,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,93727,West,OFF-PA-10000740,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1982,45.68,2,0,21.0128
2359,US-2014-148838,3/17/2014,3/21/2014,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001950,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Balt Solid Wood Round Tables,1071.576,4,0.4,-553.6476
8823,CA-2017-100622,11/3/2017,11/7/2017,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,OFF-AR-10004010,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,2,0.2,4.1988
4531,CA-2016-118759,11/14/2016,11/17/2016,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002335,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Hon GuestStacker Chair,408.006,2,0.1,72.5344
7551,CA-2014-140396,11/20/2014,11/25/2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-EN-10002592,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}","Peel & Seel Recycled Catalog Envelopes, Brown",34.74,3,0,17.37
444,CA-2016-115756,9/5/2016,9/7/2016,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002222,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0,42.0256
1070,US-2015-150161,7/25/2015,7/29/2015,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC Premium Transparent Covers with Diagonal Lined Pattern,25.176,4,0.7,-18.4624
9732,CA-2017-124261,11/14/2017,11/19/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003504,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 347,34.24,8,0,9.9296
6890,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001552,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68,8,0,26.7904
3310,CA-2015-144386,11/5/2015,11/11/2015,Standard Class,GT-14635,Grant Thornton,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001116,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Wilson Jones 1"" Hanging DublLock Ring Binders",25.344,6,0.2,8.8704
7496,CA-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,OFF-BI-10004022,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Acco Suede Grain Vinyl Round Ring Binder,4.448,2,0.2,1.4456
8399,CA-2017-120061,11/2/2017,11/7/2017,Second Class,SR-20425,Sharelle Roach,Home Office,United States,Springfield,Ohio,45503,East,FUR-CH-10001973,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Office Star Flex Back Scooter Chair with White Frame,155.372,2,0.3,-35.5136
3999,CA-2015-105627,3/8/2015,3/12/2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-FU-10000308,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Deflect-o Glass Clear Studded Chair Mats,373.08,6,0,82.0776
3415,CA-2016-100244,9/20/2016,9/24/2016,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10000977,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Ibico Plastic Spiral Binding Combs,48.64,2,0.2,15.808
6277,US-2016-139087,7/17/2016,7/22/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10001074,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Round Specialty Laser Printer Labels,87.71,7,0,41.2237
7546,CA-2014-103492,10/10/2014,10/15/2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,TEC-PH-10001128,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Motorola Droid Maxx,719.952,6,0.2,71.9952
2406,CA-2017-108574,10/7/2017,10/11/2017,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10003555,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Motorola HK250 Universal Bluetooth Headset,128.744,7,0.2,-28.9674
5957,CA-2016-127138,3/12/2016,3/15/2016,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10002756,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",676.55,5,0,6.7655
683,CA-2016-164511,11/19/2016,11/24/2016,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-ST-10004507,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Advantus Rolling Storage Box,68.6,4,0,18.522
7385,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-AP-10001394,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Harmony Air Purifier,378,2,0,136.08
4044,CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000672,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Executive Impressions 10"" Spectator Wall Clock",70.56,6,0,23.9904
7364,CA-2016-127243,11/28/2016,12/4/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10004539,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Wireless Extenders zBoost YX545 SOHO Signal Booster,340.182,3,0.4,-73.7061
3551,CA-2016-152555,3/29/2016,4/2/2016,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10001295,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Computer Printout Paper with Letter-Trim Perforations,45.528,3,0.2,15.9348
9562,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10002637,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,3,0.2,-75.5958
7792,CA-2016-108364,12/19/2016,12/24/2016,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002012,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Wilson Jones Easy Flow II Sheet Lifters,1.8,5,0.8,-2.88
3057,CA-2017-131492,10/19/2017,10/24/2017,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10002973,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}",Ampad #10 Peel & Seel Holiday Envelopes,8.96,2,0,4.3008
9690,US-2017-135986,6/20/2017,6/27/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Virginia,23223,South,TEC-PH-10003691,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",BlackBerry Q10,503.96,4,0,125.99
4238,CA-2017-104024,8/29/2017,9/3/2017,Second Class,MD-17860,Michael Dominguez,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10001972,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 323,9.408,7,0.2,0.7056
4605,US-2015-113327,5/26/2015,5/29/2015,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10004459,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}",Security-Tint Envelopes,12.224,2,0.2,4.4312
9208,CA-2017-140781,8/3/2017,8/7/2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Bloomington,Illinois,61701,Central,TEC-AC-10000682,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816,3,0.2,7.4655
7188,CA-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,FUR-FU-10003247,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",36X48 HARDFLOOR CHAIRMAT,16.784,2,0.6,-22.2388
3889,CA-2014-100895,6/2/2014,6/6/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,TEC-PH-10001425,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Mophie Juice Pack Helium for iPhone,239.97,3,0,67.1916
2679,US-2014-160780,6/21/2014,6/21/2014,Same Day,SV-20785,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,81001,West,OFF-BI-10002931,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Avery Trapezoid Extra Heavy Duty 4"" Binders",25.164,2,0.7,-16.776
1499,CA-2016-141586,10/17/2016,10/20/2016,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10003981,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Avery Durable Plastic 1"" Binders",18.16,5,0.2,6.583
2957,CA-2017-123638,6/27/2017,7/4/2017,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Watertown,New York,13601,East,FUR-CH-10002647,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Situations Contoured Folding Chairs, 4/Set",191.646,3,0.1,31.941
7825,CA-2014-125150,5/16/2014,5/23/2014,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10002439,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5,0.2,17.466
6430,CA-2014-165764,11/3/2014,11/7/2014,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-ST-10001558,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Acco Perma 4000 Stacking Storage Drawers,25.984,2,0.2,-1.624
885,CA-2014-134061,4/29/2014,5/4/2014,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Rochester,New York,14609,East,FUR-FU-10001424,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Dax Clear Box Frame,17.46,2,0,5.9364
4235,CA-2014-168823,9/21/2014,9/24/2014,First Class,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10004000,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.352,3,0.2,4.1151
3096,CA-2015-114468,8/23/2015,8/23/2015,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-FA-10003021,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}",Staples,12.032,8,0.2,2.256
2861,CA-2017-138975,5/19/2017,5/23/2017,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,FUR-BO-10004695,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}",O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,9,0,374.6286
4090,CA-2016-161473,4/1/2016,4/5/2016,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035,East,OFF-LA-10001297,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 473,20.7,2,0,9.936
3260,US-2016-162103,11/13/2016,11/17/2016,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Highland Park,Illinois,60035,Central,OFF-BI-10000285,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.136,2,0.8,-4.704
9126,CA-2016-128916,8/18/2016,8/20/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10000320,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",OIC Stacking Trays,5.344,4,0.6,-2.1376
3647,CA-2014-146528,7/25/2014,7/27/2014,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10002195,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1966,6.48,1,0,3.1752
2141,CA-2014-159520,6/6/2014,6/11/2014,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,OFF-SU-10001664,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Supplies'}",Acme Office Executive Series Stainless Steel Trimmers,17.14,2,0,4.4564
8905,US-2016-126431,7/1/2016,7/1/2016,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East,OFF-LA-10001474,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 477,30.53,1,0,14.0438
136,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}","Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,3.456
4854,CA-2014-113320,12/12/2014,12/15/2014,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,FUR-FU-10004270,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Eldon Image Series Desk Accessories, Burgundy",12.54,3,0,4.5144
